FECHA DEL EVENTO;DIRECCIÓN ATENCIÓN DEL INCIDENTE;LATITUD;LONGITUD;Tiempo de Respuesta;Tiempo total evento;RECURSOS;RECURSOS;RECURSOS;RECURSOS;RECURSOS;RECURSOS;RECURSOS;TOTAL RECURSOS;J1;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TIPO SUBCLASE DE SERVICIO;USO DE LA EDIFICACION ;CLASE DE USO DE LA EDIFICACION ;SUBCLASE DE USO DE LA EDIFICACION ;CLASE DE VEHÍCULO;SUBCLASE DE VEHÍCULO;ÁREA AFECTADA EN MTS2 EVENTOS FORESTALES;ÁREA EXPUESTA EN MTS2 EVENTOS FORESTALES;ORIGEN DE LA CAUSA COLOCAR EL TITULO DE CADA SERVICIO PARA LAS CAUSA;CAUSAS;Población Expuesta Hombres;Población Expuesta Mujeres;Población Expuesta Niñas;Población Expuesta Niños;Población Afectada Hombres;Población Afectada Mujeres;Población Afectada Niñas;Población Afectada Niños;Rescatados Hombres;Rescatados Mujeres;Rescatados Niñas;Rescatados Niños;Heridos Hombres;Heridos Mujeres;Heridos Niñas;Heridos Niños;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales Niñas;Sin signos vitales Niños
domingo, 24 de febrero de 2019;CL 17A SUR 16 22;;;0:05:48;1:26:34;ME-44;CT-2;ME-30;;;;;3;;;;;;1;2;7;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
domingo, 24 de febrero de 2019;KR 110 BIS 64 81;;;0:06:37;1:23:01;ME-48;CT-9;;;;;;2;;;;;;1;1;4;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;2;3;;1;2;3;;;1;;;;;;;;;;;
domingo, 24 de febrero de 2019;KM 9 VIA CHOACHI;;;0:20:24;1:50:18;ME-1;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;500;CERROS ORIENTALES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
domingo, 24 de febrero de 2019;TV 33 44 SUR;;;0:06:06;0:27:00;ME-36;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.12  REACCION QUIMICA EXOTERMICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes, 25 de febrero de 2019;CL 23 87;;;0:14:27;0:55:53;ME-43;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.4 VEHÍCULO DE TRANSPORTE MASIVO;1.2.4.4 SITP - BUS;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 26 de febrero de 2019;KR 7H 151;;;0:09:05;0:38:44;ME-42;ME-17;;;;;;2;;;;;;1;1;6;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13 SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 26 de febrero de 2019;KR 90A 4 55;;;0:09:48;0:55:39;ME-22;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;80;2000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes, 26 de febrero de 2019;CL 75 SUR 11 ESTE;;;0:17:16;1:04:24;ME-41;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;50;CERRO;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes, 26 de febrero de 2019;CL 18 86 55;;;0:07:25;3:25:26;ME-43;MLI-01;;;;;;2;;;;;;1;1;7;;9;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;6;1;;;6;1;;;;;;;5;1;;;;;;
miércoles, 27 de febrero de 2019;KR 89B 37A 46;;;0:06:59;1:28:59;ME-46;CT-06;MA-04;;;;;3;;;;;;1;3;4;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles, 27 de febrero de 2019;SECTOR B-11;;;0:06:52;0:41:52;ME-33;;;;;;;1;;;;;;;1;2;;3;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;500;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles, 27 de febrero de 2019;KR 73D 43 SUR;;;0:16:00;5:24:58;ME-46;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;50;100000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves, 28 de febrero de 2019;VILLA DEL RIO;;;0:08:25;1:01:25;ME-46;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;80;30000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves, 28 de febrero de 2019;KR 106 13;;;0:14:00;3:58:00;ME-43;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;80;LADERA DEL RIO FUCHA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves, 28 de febrero de 2019;AV BOYACA 76 SUR;;;0:09:26;4:31:26;ME-31;;;;;;;1;;;;;;;2;2;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;2244;CERRO DEL SECTOR;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves, 28 de febrero de 2019;KR 3 ESTE 160;;;0:15:16;1:53:43;ME-42;X-38;;;;;;2;;;;;;1;1;5;;7;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;300;CERROS NORORIENTALES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves, 28 de febrero de 2019;CL 92 SUR 14 D 87;;;0:07:32;2:49:16;ME-31;;;;;;;1;;;;;;;2;2;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;4;RIVERA QUEBRADA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves, 28 de febrero de 2019;KR 5 ESTE 1;;;0:07:23;1:03:51;ME-21;;;;;;;1;;;;;;;;4;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;200;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves, 28 de febrero de 2019;CL 75 A SUR 8D;;;0:09:26;2:05:21;ME -31;CT-12;;;;;;2;;;;;1;2;2;;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;4;PARQUE ENTRE NUBES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves, 28 de febrero de 2019;BOTADERO DOÑA JUANA;;;0:09:10;0:49:14;CT-12;;;;;;;1;;;;;1;;1;;;2;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;400;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves, 28 de febrero de 2019;DG 128B 80 31;;;0:10:29;2:07:17;ME-47;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;50;INDETERMINADA;1.3.1.10 LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
jueves, 28 de febrero de 2019;KR 30 24;;;0:05:39;1:09:58;ME-21;UR-01;CT-01;X-31;;;;4;;;;;1;2;1;8;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.5 SALUD;1.1.5.3 III y IV NIVEL (atención de alta complejidad brindada por médicos y odontólogos generales, especialistas básicos y subespecialistas como cardiólogos, neurólogos, nefrólogos, gastroenterólogos, y otros de acuerdo a disponibilidad de recursos);1.1.5.3.1 HOSPITALES DEL NIVEL III y IV;;;;;1.1.1.7 FALLA EN APARATO ELECTRICO;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves, 28 de febrero de 2019;RESERVA FORESTAL ENTRE NUBES;;;0:11:56;1:30:52;ME-31;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;700;RESERVA FORESTAL ENTRE NUBES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 1 de marzo de 2019;CL 47 SUR 7 ESTE 53;;;0:07:56;1:00:45;ME-06;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
viernes 1 de marzo de 2019;PORTAL CALLE 80;;;0:05:52;1:46:32;ME-48;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.2 CHISPA POR FRICCION MECANICA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
viernes 1 de marzo de 2019;KR 100 50 B SUR;;;0:17:38;2:24:38;ME-28;;;;;;;1;;;;;;;2;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;473;100000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 1 de marzo de 2019;PARQUE TIMIZA;;;0:03:08;2:13:08;ME-03;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;800;15000;1.3.1.4 CIGARRILLO / COLILLA DE CIGARRILLO;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
viernes 1 de marzo de 2019;CL 97 D 7 ESTE;;;0:09:27;0:40:27;ME-31;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;200;20000;1.3.3.1 LLAMA ABIERTA;PROVOCADA;;;;;;;;;;;;;;;;;;;;
viernes 1 de marzo de 2019;KR 71 66 SUR;;;0:15:10;4:02:10;ME-40;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;300;30000;1.3.1.9 FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
viernes 1 de marzo de 2019;KLIOMETRO 6 VIA LA CALERA;;;0:21:51;2:46:51;ME-45;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;200;5000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 1 de marzo de 2019;KR 27 19;;;0:04:00;1:01:07;ME-21;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.6 VEHÍCULOS DE EMERGENCIA Y SEGURIDAD;1.2.6.3 VEHÍCULOS DE POLICÍA;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes 1 de marzo de 2019;CL 18 14 37;;;0:07:06;1:08:49;ME-21;UR-01;CT-01;;;;;3;;;;;;;2;10;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
sábado 2 de marzo de 2019;CL 67 SUR 69C 14;;;0:06:42;1:31:13;ME-31;CT-12;;;;;;2;;;;;1;;3;3;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;2;;2;1;;;;;;;2;;;;;;;;
sábado 2 de marzo de 2019;AV. VILLAVICENCIO CRA 77;;;0:06:35;1:17:15;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;100;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sábado 2 de marzo de 2019;KILOMETRO 5 VIA PASQUILLA;;;0:05:54;2:56:54;ME-40;;;;;;;1;;;;;1;;1;2;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;2000;EL RELLENO DOÑA JUANA;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sábado 2 de marzo de 2019;AV BOYACA 69 B SUR;;;0:09:05;1:27:05;X-36;ME-31;;;;;;2;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;1000;15000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
sábado 2 de marzo de 2019;CL 26 AV BOYACA;;;0:08:00;0:56:00;MLI-02;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13 SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
domingo 3 de marzo de 2019;KR 81H 46 SUR 55;;;0:08:09;1:56:09;ME-46;CT-06;MA-04;;;;;3;;;;;;2;2;10;;14;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;11;12;5;3;;;;;;;;;;;;;;;;
domingo 3 de marzo de 2019;AV GAITAN CORTES;;;0:16:11;2:11:32;ME-36;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.12 ADMINISTRACIÓN PÚBLICA;1.1.12.4 SEDES ADMINISTRATIVAS MILITARES Y POLICIVAS;1.1.12.2.4 CÁRCELES;;;;;1.1.3.1 LLAMA ABIERTA;PROVOCADA;2;;;;2;;;;2;;;;;;;;;;;
lunes 4 de marzo de 2019;CL 131 BIS 95 26;;;0:09:39;4:17:27;ME-47;;;;;;;1;;;;;;1;1;3;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;;1;2;;;1;2;;;;;;;;;;;;;
lunes 4 de marzo de 2019;KR 19F 64 50;;;0:08:09;0:31:09;ME-40;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.7 FALLA EN APARATO ELECTRICO;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes 5 de marzo de 2019;CL 50 SUR 93 d - 38 TORE 4 APTO 104;;;0:11:11;0:52:43;ME-28;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;2;1;;1;2;1;;1;;;;;;;;;;;;
martes 5 de marzo de 2019;KM 2 AV SUBA COTA;;;0:06:00;1:09:00;ME-06;;;;;;;1;;;;;;1;1;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;20;700;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles 6 de marzo de 2019;SECTOR B-9;;;0:53:38;11:45:43;ME-41;CT-11;X-35;;;;;3;;;;;;1;1;7;;9;1. INCENDIOS;1.3 FORESTALES;1.3.3 INCENDIOS MÁS DE 5000 MTS/2;1.3.3.2 PLANTACIÓN PINO;;;;;;10000;CERROS SUR ORIENTALES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles 6 de marzo de 2019;KR 21 69 28;;;0:06:38;1:33:56;ME-37;;;;;;;1;;;;;;1;;2;;3;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
miércoles 6 de marzo de 2019;CL 68B 73A 39;;;0:12:05;6:53:35;ME-29;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
miércoles 6 de marzo de 2019;CL 67B SUR 2A ESTE 14;;;0:25:54;8:02:09;CT-12;;;;;;;1;;;;;;;1;1;;2;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;500;623 HECTAREAS;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles 6 de marzo de 2019;KR 10 ESTE 76 SUR 25;;;0:17:35;4:45:37;ME-31;;;;;;;1;;;;;;;2;2;;4;1. INCENDIOS;1.3 FORESTALES;1.3.3 INCENDIOS MÁS DE 5000 MTS/2;1.3.3.1 VEGETACIÓN NATIVA;;;;;;9998;PARQUE ENTRE NUBES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles 6 de marzo de 2019;KR 68I 43C SUR 15;;;0:05:28;1:21:47;ME-36;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles 6 de marzo de 2019;KM 12 VIA QUIBA;;;0:16:30;3:27:47;ME-01;X-13;CT-02;;;;;3;;;;;;2;1;6;;9;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;10000;10 HECTAREAS;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles 6 de marzo de 2019;CL 10 91;;;0:08:31;2:10:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;300;20000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles 6 de marzo de 2019;CL 76C SUR KR 1;;;0:40:41;5:45:22;ME-31;;;;;;;1;;;;;;;2;2;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;626;626 HECTAREAS;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles 6 de marzo de 2019;CL 71 A 72 A;;;0:06:48;1:29:01;ME-29;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves 7 de marzo de 2019;CL 76A SUR 1C ESTE;;;0:11:42;1:50:42;ME-01;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;500;PARQUE ENTRENUBES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves 7 de marzo de 2019;VIA TIHUAQUE;;;0:28:31;4:01:53;ME-01;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;1500;100000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves 7 de marzo de 2019;VIA CHIPAQUE;;;0:04:59;2:40:46;ME-01;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;500;150000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves 7 de marzo de 2019;KR 5 ESTE 100B SUR 98;;;0:13:16;1:36:30;ME-01;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;400;200000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
jueves 7 de marzo de 2019;KR 10 ESTE 76 25 SUR;;;0:18:07;3:22:31;ME-01;;;;;;;1;;;;;;;2;1;;3;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;1000;626.000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 8 de marzo de 2019;PARQUE ENTRE NUBES;;;0:48:03;1:46:03;ME-01;CT-12;;;;;;2;;;;;;1;1;4;;6;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;200;PARQUE ENTRE NBES;1.3.3.1 LLAMA ABIERTA;PROVOCADA;;;;;;;;;;;;;;;;;;;;
viernes 8 de marzo de 2019;PARQUE ENTRE NUBES;;;0:17:12;2:29:12;X-36;ME-01;;;;;;2;;;;;;1;;1;;2;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;400;PARQUE ENTRE NUBES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 8 de marzo de 2019;CLL75A SUR CON KR 27;;;0:28:56;4:57:56;ME-40;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;400;30000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 8 de marzo de 2019;CL 101 KR. 14;;;0:08:07;1:59:07;ME-01;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;100;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 8 de marzo de 2019;AV BOYACA 59C 05;;;0:07:13;1:27:54;ME-40;X-13;;;;;;2;;;;;1;1;;3;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros);;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
viernes 8 de marzo de 2019;ESTACION PONAL USME;;;0:07:02;0:55:02;ME-01;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;30;3000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 8 de marzo de 2019;PARQUE ENTRE NUBES;;;0:53:03;3:59:34;ME-01;;;;;;;1;;;;;;;2;2;;4;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;1000;PARQUE ENTRE NUBES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes 8 de marzo de 2019;Cl 27 12K-25;;;0:05:58;0:46:16;ME-30;X-32;;;;;;2;;;;;;1;1;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;4;3;1;;4;3;1;;;;;;;;;;;;;
