FECHA DEL EVENTO;DIRECCIÓN;Tiempo de Respuesta;Tiempo total evento;M;M;M;M;M;M;M;M;M;M;total;R;R;R;R;R;R;Otro;total;Tte;Sto;Cbo;Bros;Otro;total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TITULO;USO;CLASE DE USO;SUBCLASE DE USO;CLASE DE VEHICULO;SUBTIPO CLASE DE VEHICULO;ORIGEN DE LA CAUSA;CAUSAS;ÁREA AFECTADA EN MTS 2;ÁREA EXPUESTA EN MTS 2;Población Expuesta Hombres;Población Expuesta Mujeres;Población Expuesta Menores;Población Afectada Hombres;Población Afectada Mujeres;Población Afectada Menores;Rescatados Hombres;Rescatados Mujeres;Rescatados Menores;Heridos Hombres;Heridos Mujeres;Heridos Menores;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales Menores
domingo 30 de septiembre de 2018;KR 41 B # 5B-18;0:09:00;0:47:00;ME06;UR01;X16;CT01;;;;;;;4;;;;;;;;;;3;2;10;;15;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.3 VEHÍCULO DE CARGA;1.2.3.1 CAMIÓN;A.4 CIGARRILLO / COLILLA DE CIGARRILLO;ACCIDENTAL;;;1;;0;1;;0;;;0;1;;0;;;0
domingo 30 de septiembre de 2018;CL 44 SUR 9L 82;0:07:55;1:46:54;ME33;ME40;;;;;;;;;2;;;;;;;;;;;2;9;;11;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;I. INDETERMINADA;INDETERMINADA;;;;;0;;;0;;;0;;;0;;;0
domingo 30 de septiembre de 2018;CL 71 SUR # 91C - 04;0:08:33;2:39:30;ME27;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.12 SUPERFICIES CALIENTES;ACCIDENTAL;;;;1;0;;1;0;;;0;;;0;;;0
domingo 30 de septiembre de 2018;CL 73 A SUR # 77L - 73;0:10:25;2:00:31;ME27;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELÉCTRICA;ACCIDENTAL;;;;1;0;;1;0;;;0;;;0;;;0
domingo 30 de septiembre de 2018;CRA 19B 59 20;0:10:18;3:34:42;ME40;ME33;;;;;;;;;2;;;;;;;;;;;2;9;;11;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;I. INDETERMINADA;INDETERMINADA;;;;;0;;;0;;;0;;;0;;;0
domingo 30 de septiembre de 2018;KR 91A BIS 71A-40;0:09:13;4:58:16;ME48;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;I. INDETERMINADA;INDETERMINADA;;;1;2;0;1;2;0;;;0;;;0;;;0
domingo 30 de septiembre de 2018;VIA LA CALERA;0:26:44;1:40:10;ME45;R1;;;;;;;;;2;;;;;;;;;;1;1;10;;12;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 A 5000 MTS 2;1.3.2.5 RETAMO ESPINOSO;;;;;;I. INDETERMINADA;INDETERMINADA;;;;;0;;;0;;;0;;;0;;;0
domingo 30 de septiembre de 2018;KR 9 ESTE 1A 10;0:06:51;1:08:33;ME38;X30;;;;;;;;;2;;;;;;;;;;1;2;5;;8;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 A 5000 MTS 2;1.3.2.5 RETAMO ESPINOSO;;;;;;I. INDETERMINADA;INDETERMINADA;;;;;0;;;0;;;0;;;0;;;0
domingo 30 de septiembre de 2018;KR 19 40;0:06:12;0:28:47;ME37;;;;;;;;;;1;;;;;;;;;;;1;5;;6;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;A.13 SUPERFICIES CALIENTES;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
domingo 30 de septiembre de 2018;KRA 11 3 53;0:05:38;4:37:48;ME06;UR01;X31;CT01;;;;;;;4;;;;;;;;;1;3;1;14;;19;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;I. INDETERMINADA;INDETERMINADA;;;;;0;;;0;;;0;;;0;;;0
lunes, 1 de octubre de 2018;KR 79 55 SUR;0:05:18;0:37:11;ME46;;;;;;;;;;1;;;;;;;;;;;1;3;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.3 MOTOCICLETA;1.2.1.13 SUPERFICIES CALIENTES;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
lunes, 1 de octubre de 2018;CL 155 14 10;0:07:38;1:42:47;ME36;ME08;CT10;;;;;;;;3;;;;;;;;;;1;1;10;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;1;1;0;2;1;0;;;0;;;0;;;0
lunes, 1 de octubre de 2018;KR 10C ESTE 30 SUR;0:08:00;0:45:00;ME41;;;;;;;;;;1;;;;;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;1000;5000;;;0;;;0;;;0;;;0;;;0
lunes, 1 de octubre de 2018;AV 6 87 F;0:12:00;1:04:00;ME22;;;;;;;;;;1;;;;;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;40;200000;;;0;;;0;;;0;;;0;;;0
martes, 2 de octubre de 2018;CL 22 SUR 1 90 ESTE;0:11:00;0:35:00;ME41;;;;;;;;;;1;;;;;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;100;500;;;0;;;0;;;0;;;0;;;0
martes, 2 de octubre de 2018;CL 39A SUR 78B 08;0:05:07;4:21:02;ME22;ME46;MA04;;;;;;;;3;;;;;;;;;;2;3;6;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros);;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
martes, 2 de octubre de 2018;CL 48P BIS SUR 1D 34;0:12:36;2:42:46;ME41;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;100;5000;;;0;;;0;;;0;;;0;;;0
martes, 2 de octubre de 2018;KR 1 3;0:12:27;1:06:26;ME38;;;;;;;;;;1;;;;;;;;;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;1.2.1.9 FALLA MECANICA;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
martes, 2 de octubre de 2018;TV 14 ESTE 73 43 SUR;0:10:54;5:13:33;ME41;;;;;;;;;;1;;;;;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;30;CERRO JUAN REY;;;0;;;0;;;0;;;0;;;0
martes, 2 de octubre de 2018;KR 7 127C;0:06:59;0:51:32;ME36;ME08;;;;;;;;;2;;;;;;;;;;1;1;8;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.2 CAMIONETA;1.2.1.13 SUPERFICIES CALIENTES;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
martes, 2 de octubre de 2018;CL 49SUR 9;0:03:12;1:57:58;ME33;;;;;;;;;;1;;;;;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;100;600;;;0;;;0;;;0;;;0;;;0
miércoles, 3 de octubre de 2018;KR 32 A 19A 20;0:09:32;3:22:59;ME06;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;1000;2000;;;0;;;0;;;0;;;0;;;0
miércoles, 3 de octubre de 2018;DG 16 96G 05;0:04:11;1:57:56;ME43;;;;;;;;;;1;;;;;;;;;;1;;5;;6;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.3 VEHÍCULO DE CARGA;1.2.3.1 CAMIÓN;1.2.1.9 FALLA MECANICA;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
miércoles, 3 de octubre de 2018;CL 128D 86B 14;0:18:04;1:14:01;ME16;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;1;;1;1;;;0;;;0;;;0
miércoles, 3 de octubre de 2018;CL 2A 72 36;0:06:00;1:26:00;ME46;CT06;;;;;;;;;2;;;;;;;;;;1;;7;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.7 FALLA EN APARATO ELECTRICO;ACCIDENTAL;;;;2;0;;2;0;;;0;;;0;;;0
jueves, 4 de octubre de 2018;CL 200 60;0:20:45;5:25:13;ME20;;;;;;;;;;1;;;;;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;30;5000;;;0;;;0;;;0;;;0;;;0
jueves, 4 de octubre de 2018;CL 61B SUR 18Q;0:05:51;1:33:49;ME40;ME33;;;;;;;;;2;;;;;;;;;;1;;8;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.7 CULTURAL;1.1.7.13 SALONES COMUNALES;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
jueves, 4 de octubre de 2018;DG 127B 91B 10;0:07:46;3:50:05;ME32;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.6 EDUCATIVO;1.1.6.4 PLANTELES DE EDUCACIÓN PREESCOLAR, PRIMARIA ,BÁSICA Y MEDIA;;;;1.1.1.11 REACCION QUIMICA EXOTERMICA;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
jueves, 4 de octubre de 2018;KR 136 15 09;0:06:59;1:57:32;ME43;CT08;MLI01;;;;;;;;3;;;;;;;;;;3;1;7;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.4.1 INDETERMINADA;INDETERMINADA;;;6;6;4;;;0;;;0;;;0;;;0
viernes, 5 de octubre de 2018;AV BOYACA 65 SUR;0:08:05;0:47:56;ME31;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;100;10000;;;0;;;0;;;0;;;0;;;0
viernes, 5 de octubre de 2018;AV BOYACA 13;0:10:00;5:07:00;ME34;MM01;X39;X28;;;;;;;4;;;;;;;;;1;1;4;13;;23;1. INCENDIOS;1.4 SÓTANOS;;;;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;;;200;;0;7;;0;1;;0;;;0;;;0
viernes, 5 de octubre de 2018;KR 24A 33 64 SUR;0:08:00;0:48:00;ME30;ME28;;;;;;;;;2;;;;;;;;;;2;1;5;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;;2;0;;2;0;;;0;;;0;;;0
viernes, 5 de octubre de 2018;KR 92 74 46 SUR;0:01:00;0:58:00;ME27;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;300;1000;;;0;;;0;;;0;;;0;;;0
viernes, 5 de octubre de 2018;KR 7 23 08;0:08:21;1:44:06;ME38;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
viernes, 5 de octubre de 2018;CL 25 40 77;0:16:01;3:19:49;ME45;ME37;R1;;;;;;;;3;;;;;;;;;;2;3;6;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
viernes, 5 de octubre de 2018;DG 69F SUR 14A 36;0:05:37;4:33:17;ME31;;;;;;;;;;1;;;;;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
sábado, 6 de octubre de 2018;TV 20C BIS 69C SUR;0:11:23;0:33:31;ME40;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;10;100;;;0;;;0;;;0;;;0;;;0
sábado, 6 de octubre de 2018;KR 68C 2A 51;0:12:42;5:57:16;ME46;ME22;;;;;;;;;2;;;;;;;;;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.12 SUPERFICIES CALIENTES;ACCIDENTAL;;;1;;2;;;2;;;0;;;0;;;0
domingo, 7 de octubre de 2018;KR 47 129 23;0:09:52;3:45:55;ME20;CT05;;;;;;;;;2;;;;;;;;;;1;;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;1;3;0;1;3;0;;;0;;;0;;;0
domingo, 7 de octubre de 2018;KRA 8 A 69 SUR;0:06:30;0:47:32;ME31;;;;;;;;;;1;;;;;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;30;10000;;;0;;;0;;;0;;;0;;;0
domingo, 7 de octubre de 2018;KR 112A 74 A;0:02:00;0:45:00;ME48;CT09;;;;;;;;;2;;;;;;;;;;1;2;5;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros);;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
domingo, 7 de octubre de 2018;KR 22G 58 SUR;0:06:00;2:36:00;ME40;;;;;;;;;;1;;;;;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;50;RIVERA DEL RIO TUNJUELITO;;;0;;;0;;;0;;;0;;;0
domingo, 7 de octubre de 2018;CL 48G SUR 49D 50;0:12:00;1:38:00;ME35;;;;;;;;;;1;;;;;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;;1;1;2;1;1;2;;;0;;;0;;;0
domingo, 7 de octubre de 2018;CL 2 BIS 41 50;0:08:13;3:17:25;ME30;CT02;R8;;;;;;;;3;;;;;;;;;1;2;2;4;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;;2;;0;3;;0;;;0;;;0;;;0
lunes, 8 de octubre de 2018;CL 64 A 52 53;0:10:27;2:23:32;ME24;CT04;;;;;;;;;2;;;;;;;;;;1;;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.13 OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
lunes, 8 de octubre de 2018;KR 92 146C 23;0:01:47;8:23:00;ME32;;;;;;X37;;;;2;;;;;;;;;;;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.15 ADMINISTRACIÓN PÚBLICA;1.1.15.2 ESTACIONES DE POLICIA;;;;1.1.1.13 OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;10;;0;10;;0;;;0;10;;0;;;0
lunes, 8 de octubre de 2018;CL 81A SUR 18F 33;0:40:45;1:48:58;ME40;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;200;500;;;0;;;0;;;0;;;0;;;0
lunes, 8 de octubre de 2018;KR 70 22 75;0:10:58;0:48:25;MM01;ME34;X39;;;;;;;;3;;;;;;;;;;2;1;8;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;0;;1;0;;;0;;;0;;;0
lunes, 8 de octubre de 2018;CL 69 CON 19G;0:06:00;1:49:10;ME33;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;100;10000;;;0;;;0;;;0;;;0;;;0
lunes, 8 de octubre de 2018;CL 64 SUR KR 74;0:16:47;0:42:30;ME40;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;50;RIVERA DEL RIO TUNJUELITO;;;0;;;0;;;0;;;0;;;0
lunes, 8 de octubre de 2018;KR 95A 74 00;0:11:01;1:08:09;ME27;;;;;;;;;;1;;;;;;;;;;1;4;;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;400;INDETERMINADA;;;0;;;0;;;0;;;0;;;0
lunes, 8 de octubre de 2018;AV BOYACA KR 24;0:09:59;5:07:00;ME33;;;;;;;;;;1;;;;;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;100;20000;;;0;;;0;;;0;;;0;;;0
lunes, 8 de octubre de 2018;KR 45 CL166 50;0:05:48;2:23:34;ME20;CT05;;;;;;;;;2;;;;;;;;;;1;1;5;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;1.2.1.13 SUPERFICIES CALIENTES;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
lunes, 8 de octubre de 2018;TV 78K 41B SUR;0:01:08;1:01:08;ME22;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;;;1;;0;1;;0;;;0;;;0;;;0
martes, 9 de octubre de 2018;TV 74 81C 05;0:07:32;3:26:41;ME29;CT04;;;;;;;;;2;;;;;;;;;;1;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.7 CULTURAL;1.1.7.1 MUSEOS;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
martes, 9 de octubre de 2018;KR 30 1 63;0:01:14;0:22:19;UR01;ME21;;;;;;;;;2;;;;;;;;;;2;1;8;;11;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.3 MOTOCICLETA;1.2.1.2 CHISPA POR FRICCION MECANICA;ACCIDENTAL;;;1;;0;;;0;;;0;;;0;;;0
martes, 9 de octubre de 2018;KRA 87 BIS A CL 41-39;0:05:41;0:42:01;ME46;ME22;CT06;;;;;;;;3;;;;;;;;;;1;2;7;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
miércoles, 10 de octubre de 2018;KR. 120 64-75;0:08:00;1:02:41;ME48;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.9 FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;;;2;1;3;2;1;3;;;0;;;0;;;0
miércoles, 10 de octubre de 2018;CL 127C 93 92;0:10:10;4:09:52;ME32;;X37;;;;;;;;2;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.7 FALLA EN APARATO ELECTRICO;ACCIDENTAL;;;2;;0;2;;0;;;0;;;0;;;0
jueves, 11 de octubre de 2018;CL 127 BIS 88C 33;0:11:07;3:12:52;ME32;X37;;;;;;;;;2;;;;;;;;;1;1;;4;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;;3;5;9;3;5;9;;;0;;;0;;;0
viernes, 12 de octubre de 2018;CL 65 SUR 20D 35;0:13:38;1:27:06;ME33;;;;;;;;;;1;;;;;;;;;;;;5;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;;;1;0;;1;0;;;0;;;0;;;0
viernes, 12 de octubre de 2018;Cl 62 2 11;0:05:42;1:26:56;ME37;;;;;;;;;;1;;;;;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;0;1;;0;;;0;;;0;;;0
sábado, 13 de octubre de 2018;CL 158 102 B 25;0:08:37;1:22:49;ME32;;;;;;;;;;1;;;;;;;;;;1;;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;5;4;4;1;1;3;;;0;;;0;;;0
sábado, 13 de octubre de 2018;CL 67A BIS SUR 4A ESTE 05;0:06:59;1:09:34;ME31;;;;;;;;;;1;;;;;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;1.3.4.1 INDETERMINADA;INDETERMINADA;40;1800;;;0;;;0;;;0;;;0;;;0
sábado, 13 de octubre de 2018;AV FERROCARRIL 98;0:04:17;1:17:54;ME43;MLI01;;;;;;;;;2;;;;;;;;;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.17 SERVICIOS AUTOMOTRICES Y DE VENTAS DE COMBUSTIBLE;1.1.17.1 ESTACIONES DE LLENADO DE COMBUSTIBLES Y SERVICIO COMPLETO;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;;5;2;0;5;2;0;;;0;;;0;;;0
