FECHA DEL EVENTO;DIRECCIÃ“N ATENCIÃ“N DEL INCIDENTE;LATITUD;LONGITUD;Tiempo de Respuesta;Tiempo total evento;RECURSOS;RECURSOS2;RECURSOS3;RECURSOS4;RECURSOS5;RECURSOS6;RECURSOS7;TOTAL RECURSOS;J1;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TIPO SUBCLASE DE SERVICIO;USO DE LA EDIFICACION ;CLASE DE USO DE LA EDIFICACION ;CLASE DE VEHÃCULO;SUBCLASE DE VEHÃCULO;ÃREA AFECTADA EN MTS2 EVENTOS FORESTALES;ÃREA EXPUESTA EN MTS2 EVENTOS FORESTALES;ORIGEN DE LA CAUSA COLOCAR EL TITULO DE CADA SERVICIO PARA LAS CAUSA;CAUSAS;PoblaciÃ³n Expuesta Hombres;PoblaciÃ³n Expuesta Mujeres;PoblaciÃ³n Expuesta NiÃ±as;PoblaciÃ³n Expuesta NiÃ±os;PoblaciÃ³n Afectada Hombres;PoblaciÃ³n Afectada Mujeres;PoblaciÃ³n Afectada NiÃ±as;PoblaciÃ³n Afectada NiÃ±os;Rescatados Hombres;Rescatados Mujeres;Rescatados NiÃ±as;Rescatados NiÃ±os;Heridos Hombres;Heridos Mujeres;Heridos NiÃ±as;Heridos NiÃ±os;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales NiÃ±as;Sin signos vitales NiÃ±os;
lunes, 30 de diciembre de 2019;KR 17B 72 18 SUR;4,547737002000080;-74,139584124000000;0:04:00;1:20:00;ME-31;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
lunes, 30 de diciembre de 2019;KR 94L 91A 85;4,716490198000090;-74,097136191999900;0:29:00;2:32:00;ME-29;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
martes, 31 de diciembre de 2019;DG 16B BIS 98 49;4,668311433000040;-74,149124274999900;0:01:00;8:36:00;ME-16;CT-8;R-15;;;;;3;;;;;;1;2;8;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.3.1 LLAMA ABIERTA;PROVOCADA;2;1;;;2;1;;;2;1;;;2;1;;;1;;;
martes, 31 de diciembre de 2019;KR 69D 96 39;4,691793234000040;-74,077742704999900;0:12:00;3:03:00;ME-29;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
martes, 31 de diciembre de 2019;KR 27 51A 35 SUR;4,581084997000060;-74,133866524999900;0:06:00;0:34:00;ME-05;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÃ“N BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;
miÃ©rcoles 1 de enero de 2020;           ;4,506677190587580;-74,144027737581900;0:08:00;5:09:00;ME-40;X-37;;;;;;2;;;;;;1;;6;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÃCULO  PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
miÃ©rcoles 1 de enero de 2020;           ;4,817618000000000;-74,048236000000000;0:12:00;0:52:00;ME-32;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;150;20000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
miÃ©rcoles 1 de enero de 2020;CL 130 BIS   103    3  ;4,731396853000090;-74,099488894999900;0:07:00;1:59:00;ME-32;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.7  FALLA EN APARATO ELECTRICO;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;;
miÃ©rcoles 1 de enero de 2020;CL 78   SUR 9A    13  ;4,510566545000070;-74,112675782999900;0:04:00;1:02:00;ME-31;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.7  FALLA EN APARATO ELECTRICO;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
miÃ©rcoles 1 de enero de 2020;CL 79A   SUR 89  BIS    ;4,622814340202660;-74,205471718306500;0:11:00;1:02:00;ME-28;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;1;;;1;1;;;;;;;1;;;;;;;;
miÃ©rcoles 1 de enero de 2020;CL 22    18B    80  ;4,614857170000050;-74,080260350999900;0:04:00;0:55:00;ME-21;CT-1;;;;;;2;;;;;;;1;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
jueves 2 de enero de 2020;KR 113    82    47  ;4,723536333000080;-74,116911223999900;0:05:00;0:19:00;ME-17;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
jueves 2 de enero de 2020;CL 73C   SUR 26F      ;4,544294085000050;-74,160265327999900;0:17:00;2:03:00;ME-40;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;9;9;5;4;9;9;5;4;;;;;;;;;;;;;
viernes 3 de enero de 2020;CL 65B SUR 76C 45;4,582404053000060;-74,179276404999900;0:18:00;0:48:00;ME-28;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
viernes 3 de enero de 2020;KR 118A 63D 12;4,710549324000060;-74,142282540999900;0:07:00;1:48:00;ME-17;;;;;;;1;;;;;;;1;2;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.8 FALLA EN APARATO ELECTRONICO;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
viernes 3 de enero de 2020;CL 146 SUR 3A 48;4,468000725000080;-74,124036944999900;0:11:00;1:32:00;ME-40;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;;2;;;;2;;;;;;;;;;;;;;;
viernes 3 de enero de 2020;;4,790223942240010;-74,093870377127500;0:03:00;1:53:00;ME-32;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.12 ADMINISTRACIÃ“N PÃšBLICA;1.1.12.2 SEDES ADMINISTRATIVAS DE SERVICIOS PÃšBLICOS;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
sÃ¡bado 4 de enero de 2020;KR 14A    53    35 SUR ;4,562781682280240;-74,126964481544000;0:07:00;1:41:00;ME-40;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.2 COMERCIO ZONAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;;
sÃ¡bado 4 de enero de 2020;CL 165    7      ;4,741159573000060;-74,022577130999900;0:08:00;2:16:00;ME-42;"CT-10
";;;;;;2;;;;;;2;1;4;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.4 VEHÃCULO DE TRANSPORTE MASIVO;1.2.4.4 SITP - BUS;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
sÃ¡bado 4 de enero de 2020;KR 13    13    37  ;4,603500856000040;-74,078787796999900;0:03:00;2:52:00;ME-21;UR-01;CT-1;;;;;3;;;;;;2;2;9;;13;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;6;2;;1;6;2;;1;3;2;;;2;;;;;;;
sÃ¡bado 4 de enero de 2020;CL 13A    83    25  ;4,653476000000070;-74,141156474999900;0:07:00;2:39:00;ME-16;CT-8;;;;;;2;;;;;;;1;6;;8;1. INCENDIOS;1.2 VEHICULARES;;;"
";;1.2.1 VEHÃCULO  PARTICULAR;1.2.1.2 CAMIONETA;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
sÃ¡bado 4 de enero de 2020;CL 48B   SUR 10B    61  ;4,563421489000060;-74,113731199999900;0:16:00;3:17:00;ME-40;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;300;30000;1.3.3.3  OTRAS, CUAL, DESCRIBALA;PROVOCADA;;;;;;;;;;;;;;;;;;;;;
sÃ¡bado 4 de enero de 2020;CL 26   SUR 78H    30  ;4,627311997000050;-74,149678167999900;0:04:00;0:59:00;ME-22;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;2;;;;2;;;;;;;;1;;;;;;;
sÃ¡bado 4 de enero de 2020;CL 84C   SUR 14    51  ;4,508382110746670;-74,114740273735000;0:08:00;4:41:00;ME-31;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;30;300;1.3.3.3  OTRAS, CUAL, DESCRIBALA;PROVOCADA;;;;;;;;;;;;;;;;;;;;;
sÃ¡bado 4 de enero de 2020;CL 79F   SUR 1A    26 ESTE ;4,510593470451960;-74,104507285751700;0:08:00;3:43:00;ME-31;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;70;400;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
sÃ¡bado 4 de enero de 2020;CL 73A   SUR 5    41  ;4,574968009000090;-74,164131038999900;0:15:00;3:00:00;ME-31;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.3 INCENDIOS MÃS DE 5000 MTS/2;1.3.3.1 VEGETACIÃ“N NATIVA;;;;;8000;CERRO DOÃ‘A JUANA ;1.3.1.13  OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;;
sÃ¡bado 4 de enero de 2020;DG 98   SUR 7C    35 ESTE ;4,492199980000070;-74,101312311999900;0:10:00;2:47:00;ME-31;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.3.1  LLAMA ABIERTA;PROVOCADA;1;;;;1;;;;;;;;;;;;;;;;
domingo 5 de enero de 2020;CL 132    19A      ;4,716422346000060;-74,048348445999900;0:08:00;1:25:00;ME-42;CT-10;;;;;;2;;;;;;2;1;5;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÃCULO  PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
domingo 5 de enero de 2020;CL 1C    5A    93  ;4,586966865000080;-74,080361099999900;0:06:00;3:15:00;ME-38;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
domingo 5 de enero de 2020;           ;4,386667000000000;74,146389000000000;0:33:00;3:05:00;ME-31;;;;;;;1;;;;;;1;1;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;500;CERROS SUR-ORIENTALES SUMAPAZ ;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
domingo 5 de enero de 2020;CL 60C   SUR 18B    26  ;4,560919433000040;-74,137588700999900;0:08:00;1:55:00;ME-40;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
domingo 5 de enero de 2020;KR 14    74A     SUR ;4,516206336000040;-74,116770602999900;0:19:00;1:23:00;ME-05;;;;;;;1;;;;;;;1;2;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;800;100000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
domingo 5 de enero de 2020;KR 8   ESTE 53C     SUR ;4,536894524149650;-74,091538092016500;0:08:00;0:50:00;ME-41;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;6;2000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
domingo 5 de enero de 2020;KR 16    184A      ;4,761416343000060;-74,037316149999900;0:08:00;1:56:00;ME-42;CT-10;X-38;;;;;3;;;;;;1;2;6;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
domingo 5 de enero de 2020;KR 94    83    50 SUR ;4,624960328000040;-74,209430864999900;0:11:00;1:57:00;ME-28;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;200;5000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
domingo 5 de enero de 2020;CL 81B   SUR 100C  BIS  23  ;4,618568246217860;-74,203424782694100;0:07:00;4:10:00;ME-28;;;;;;;1;;;;;;1;1;3;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
domingo 5 de enero de 2020;CL 49   SUR 13D    24 ESTE ;4,536424684000050;-74,086823498999900;0:06:00;1:26:00;ME-41;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
domingo 5 de enero de 2020;CL 22    60      ;4,641445869894650;-74,106718764585600;0:05:00;0:29:00;ME-34;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;40;3000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
domingo 5 de enero de 2020;KR 69J    64C      ;4,673358101574520;-74,096858893062200;0:11:00;1:07:00;ME-34;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÃCULO  PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
lunes 6 de enero de 2020;CL 145    49    18  ;4,728162485000040;-74,053171246999900;0:08:00;2:41:00;ME-20;X-40;;;;;;2;;;;;;1;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;;2;;;;2;;;;;;;;;;;;;;;
lunes 6 de enero de 2020;VEREDA EL VERJON ;4,608790000000000;-74,017950000000000;0:55:00;3:57:00;X-30;;;;;;;1;;;;;;;1;2;;3;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;1000;1000000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
martes, 7 de enero de 2020;CL 58   SUR 18A    42  ;4,564387826000090;-74,133930080999900;0:05:00;0:50:00;ME-40;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
martes, 7 de enero de 2020;KR 15   ESTE 56     SUR ;4,532326735000080;-74,085329465999900;0:07:00;0:55:00;ME-41;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;10;INDTERMINADA ;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
martes, 7 de enero de 2020;CL 6B BIS   79C    6  ;4,636218441000040;-74,148912453999900;0:09:00;0:54:00;ME-46;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;;2;;;;2;;;;;;;;;;;;;;;
martes, 7 de enero de 2020;AK 72    24     SUR ;4,617516380921260;-74,134528012561700;0:19:00;1:29:00;ME-05;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;100;RIVERA DEL RIO TUNJUELITO ;1.3.1.6  FALLA ELECTRICA;ACCIDENTAL;;;;;;;;;;;;;;;;;;;;;
martes, 7 de enero de 2020;KM 20 VIA QUIBA BAJA ;4,528220100000000;-74,166206800000000;0:20:00;1:53:00;ME-40;X-47;;;;;;2;;;;;;1;1;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
martes, 7 de enero de 2020;KR 14D BIS   138A    15 SUR ;4,471872452000070;-74,127874861999900;0:09:00;1:16:00;ME-31;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;;1.1.3.1  LLAMA ABIERTA;PROVOCADA;1;;;;1;;;;;;;;;;;;;;;;
miÃ©rcoles, 8 de enero de 2020;CL 84    23      ;4,672456223000040;-74,062214121999900;0:08:00;1:56:00;MA-03;X-41;;;;;;2;;;;;;;1;8;;9;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÃCULO  PARTICULAR;1.2.1.1 AUTOMÃ“VIL;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
miÃ©rcoles, 8 de enero de 2020;CL 182    7C    35  ;4,758769355000080;-74,028558490999900;0:07:00;1:08:00;ME-20;;;;;;;1;;;;;;;;5;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.7  FALLA EN APARATO ELECTRICO;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;;
miÃ©rcoles, 8 de enero de 2020;KR 40D    2D    45  ;4,612153747000090;-74,112792901999900;0:13:00;2:14:00;ME-34;MM-01;;;;;;2;;;;;;;1;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.2  CHISPA POR FRICCION MECANICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;;
miÃ©rcoles, 8 de enero de 2020;CL 71A    105I    23  ;4,707263212000040;-74,122423981999900;0:06:00;0:55:00;ME-17;;;;;;;1;;;;;;;1;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
miÃ©rcoles, 8 de enero de 2020;KR 38 BIS A  1    55  ;4,604872407000070;-74,112454313999900;0:04:00;2:54:00;ME-44;;;;;;;1;;;;;;1;;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;;
miÃ©rcoles, 8 de enero de 2020;TV 12B   ESTE 47    43 SUR ;4,539594963198160;-74,086279725361100;0:07:00;2:22:00;ME-41;;;;;;;1;;;;;;1;;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.3.5 RETAMO ESPINOSO;;;;;2500;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
miÃ©rcoles, 8 de enero de 2020;CL 2A BIS B  3    1  ;4,587820307000070;-74,076374604999900;0:07:00;4:27:00;ME-38;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.8 FALLA EN APARATO ELECTRONICO;ACCIDENTAL;;2;;;2;;;;;;;;;;;;;;;;
jueves 9 de enero de 2020;AK 45    106      ;4,693599099000040;-74,055625692999900;0:16:00;0:54:00;CT-10;X-38;;;;;;2;;;;;;;1;6;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.3 VEHÃCULO DE CARGA;1.2.3.1 CAMIÃ“N;;;1.2.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;;
jueves 9 de enero de 2020;           ;4,458889000000000;74,061944000000000;0:03:00;5:43:00;ME-38;X-30;CF-04;;;;;3;;;;;;1;2;4;;7;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.2 PLANTACIÃ“N PINO;;;;;50;CERROS SUR ORIENTALES ;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
jueves 9 de enero de 2020;CL 126F    118      ;4,728020487812510;-74,103758412812300;0:11:00;2:32:00;ME-32;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;500;2.000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
jueves 9 de enero de 2020;CL 2    8    18  ;4,589823477000040;-74,081571936999900;0:09:00;0:30:00;CT-01;;;;;;;1;;;;;;;1;1;;2;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;1;2;;;1;2;;;;;;;;;;;;;;;
jueves 9 de enero de 2020;CL 170    7      ;4,631156000000000;-74,189865000000000;0:10:00;5:06:00;X-38;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.3 INCENDIOS MÃS DE 5000 MTS/2;1.3.3.2 PLANTACIÃ“N PINO;;;;;40000;CERROS ORIENTALES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
jueves 9 de enero de 2020;CL 61B   SUR 11  BIS  4  ;4,555692804000050;-74,138709964999900;0:11:00;2:59:00;ME-41;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÃ“N NATIVA;;;;;150;PARQUE ENTRE NUBES;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;;
jueves 9 de enero de 2020;CL 71    68F    74  ;4,679629703000050;-74,088772076999900;0:06:00;3:13:00;ME-29;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;2;;;1;2;;;;;;;1;;;;;;;;
viernes 10 de enero de 2020;AC 53    26    40  ;4,642220053000070;-74,075749004999900;0:03:00;2:25:00;ME-24;ME-03;;;;;;2;;;;;;1;1;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;"
";1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;;;;;1.1.1.8  FALLA EN APARATO ELECTRONICO;ACCIDENTAL;2;1;;;2;1;;;;;;;;;;;;;;;
viernes 10 de enero de 2020;KR 56 BIS   79A      ;4,676750211000070;-74,074454790999900;0:03:00;4:25:00;ME-29;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;;
