FECHA DEL EVENTO;DIRECCIÓN ATENCIÓN DEL INCIDENTE;LATITUD;LONGITUD;Tiempo de Respuesta;Tiempo total evento;RECURSOS;RECURSOS2;RECURSOS3;RECURSOS4;RECURSOS5;RECURSOS6;RECURSOS7;TOTAL RECURSOS;J1;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TIPO SUBCLASE DE SERVICIO;USO DE LA EDIFICACION ;CLASE DE USO DE LA EDIFICACION ;CLASE DE VEHÍCULO;SUBCLASE DE VEHÍCULO;ÁREA AFECTADA EN MTS2 EVENTOS FORESTALES;ÁREA EXPUESTA EN MTS2 EVENTOS FORESTALES;ORIGEN DE LA CAUSA COLOCAR EL TITULO DE CADA SERVICIO PARA LAS CAUSA;CAUSAS;Población Expuesta Hombres;Población Expuesta Mujeres;Población Expuesta Niñas;Población Expuesta Niños;Población Afectada Hombres;Población Afectada Mujeres;Población Afectada Niñas;Población Afectada Niños;Rescatados Hombres;Rescatados Mujeres;Rescatados Niñas;Rescatados Niños;Heridos Hombres;Heridos Mujeres;Heridos Niñas;Heridos Niños;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales Niñas;Sin signos vitales Niños
jueves, 21 de mayo de 2020;KR 75    25B    10  ;4.668.317.651,00;-74.117.247.236;0:09:00;1:56:00;ME-03;CT-08;;;;;;2;;;;;;1;1;4;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves, 21 de mayo de 2020;KR 80    152    84  ;474.779.496.600.001,00;-74.075.316.516;0:08:48;1:22:37;ME-32;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;200;50000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
viernes, 22 de mayo de 2020;KR 14    31    56 SUR ;4.578.061,00;-74.109.638;0:05:54;1:05:09;ME-30;CT-12;;;;;;2;;;;;;1;;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes, 22 de mayo de 2020;CL 41   SUR 91A    9  ;4.641.005,00;-74.171.975;0:08:57;0:44:07;ME-46;CT-06;;;;;;2;;;;;;;1;6;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.8 TRICICLO;;;1.2.1.11  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes, 22 de mayo de 2020;CL 64C    103A    4  ;4.696.101,00;-74.124.025;0:12:59;0:45:15;ME-48;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.3.3  OTRAS, CUAL, DESCRIBALA;PROVOCADA;1;;;;1;;;;;;;;;;;;;;;
sábado, 23 de mayo de 2020;KR 99B    72    47 SUR ;4.634.797,00;-74.204.396;0:07:04;2:58:06;ME-06;;;;;;;1;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
domingo, 24 de mayo de 2020;KR 100    16I    41  ;4.672.448,00;-74.146.728;0:00:35;0:30:25;ME-03;;;;;;;1;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
domingo, 24 de mayo de 2020;KR 17    173    52  ;475.419.022.800.003,00;-74.037.873.143;0:05:05;1:01:36;ME-17;CT-10;X-38;;;;;3;;;;;;1;2;7;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
lunes, 25 de mayo de 2020;AC 19    28      ;4.618.879,00;-74.074.295;0:06:00;2:46:00;ME-21;CT-11;X-43;;;;;3;;;;;;3;2;5;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.2 COMERCIO ZONAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 26 de mayo de 2020;KR 80B    6B    75  ;4.637.469,00;-74.149.616;0:11:55;2:52:40;ME-46;ME-16;CT-06;;;;;3;;;;;;;1;9;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 26 de mayo de 2020;KR 99 BIS   14    5  ;4.665.883,00;-74.155.296;0:03:00;1:24:00;CT-08;ME-03;;;;;;2;;;;;;1;2;4;;7;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;30;20000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes, 26 de mayo de 2020;AC 6    86    1  ;4.629.025,00;-74.135.084;0:21:00;1:35:00;ME-16 ;CT-06;;;;;;2;;;;;;;2;5;;7;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;200;30000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes, 26 de mayo de 2020;KR 53C    134    29  ;4.721.540,00;-74.059.686;0:10:00;2:01:00;ME-20 ;CT-05;;;;;;2;;;;;;;1;6;;7;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;60;400;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
miércoles, 27 de mayo de 2020;AK 50    5    65  ;462.045.998.000.002,00;-74.111.945.478;0:03:43;0:55:01;X-39;MM-01;ME-34;;;;;3;;;;;;2;1;9;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;5;5;1;1;5;5;1;1;;;;;;;;;;;;
miércoles, 27 de mayo de 2020;           ;4.519.870,00;-74.093.632;0:13:13;2:04:22;ME-36;X-35;;;;;;2;;;;;;1;1;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles, 27 de mayo de 2020;TV  81B    34A    79 SUR ;463.388.489.900.001,00;-74.157.998.212;0:03:55;1:54:05;MA-04;CT-06;ME-46;ME-16;;;;4;;;;;;;3;8;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;;;;;1.1.1.9  FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles, 27 de mayo de 2020;CL 141    7B    50  ;4.718.237,00;-74.030.853;0:07:00;1:39:00;ME-17 ;X-38;CT-10;;;;;3;;;;;;2;1;7;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
jueves, 28 de mayo de 2020;CL 48Q   SUR 1    33  ;4.546.589,00;-74.104.072;0:08:22;4:17:00;ME-36;;;;;;;1;;;;;;1;;3;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.1 BUS;;;1.2.3.1  LLAMA ABIERTA;PROVOCADA;2;;;;2;;;;;;;;;;;;;;;
jueves, 28 de mayo de 2020;KR 5B    81    63 SUR ;4.509.159,00; -74.108535;0:05:00;0:38:00;ME-31;CT-02;;;;;;2;;;;;;1;2;2;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;1;1;1;1;1;1;1;;;;;;;;;;;;
viernes, 29 de mayo de 2020;CL 6 BIS   79C    68  ;463.508.373.000.002,00;-74.151.181.182;0:10:10;1:32:10;CT-06;;;;;;;1;;;;;;;;2;;2;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.1.14  OTRAS, CUAL, DESCRIBALA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes, 29 de mayo de 2020;KR 11C    2    57 SUR ;458.828.314.599.998,00;-74.089.010.799;0:06:11;1:57:18;ME-30;CT-12;X-32;;;;;3;;;;;1;1;1;4;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
domingo, 31 de mayo de 2020;CL 89A   SUR 6F    21 ESTE ;450.133.197.600.002,00;-74.101.123.781;0:04:40;1:40:10;ME-06;;;;;;;1;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes, 1 de junio de 2020;KR 68    53      ;4.656.659,00;-74.100.450;0:03:00;0:50:00;ME-29;CT-04;;;;;;0;;;;;;1;1;7;;9;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.4 VEHÍCULO DE TRANSPORTE MASIVO;1.2.4.4 SITP - BUS;;;1.2.4.1 INDETERMINADA;INDETERMINADA;2;;;;2;;;;;;;;;;;;;;;
martes, 2 de junio de 2020;CL 187    17C      ;4.764.559.711,00;-74.038.871.756;0:07:50;2:28:05;ME-17;CT-10;X-38;;;;;0;;;;;;2;1;6;;9;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.5 TAXI;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 2 de junio de 2020;CL 162    7F    12  ;4.737.830,00;-74.025.498;0:06:09;0:57:03;ME-17;CT-10;X-38;;;;;0;;;;;;;2;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;1;;;;;;;;;
martes, 2 de junio de 2020;CL 14A    123    53  ;4.682.799,00;-74.168.665;0:07:49;1:15:44;CT-08;MLI01;;;;;;0;;;;;;1;1;5;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.11  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles, 3 de junio de 2020;CL 68A BIS  SUR 49A    2  ;4.577.855,00;-74.156.902;0:07:01;2:00:44;ME-36;X-19;;;;;;0;;;;;1;1;1;4;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.8  FALLA EN APARATO ELECTRONICO;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
miércoles, 3 de junio de 2020;CL 23C    69F    65  ;4.657.510,00;-74.115.766;0:06:00;2:59:00;ME-34;MM01;X-28;;;;;0;;;;;;;2;8;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles, 3 de junio de 2020;CL 98    9    24  ;4.680.155,00;-74.042.428;0:09:00;2:13:00;MA-03;;;;;;;0;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.7  FALLA EN APARATO ELECTRICO;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves, 4 de junio de 2020;KR 123    14B    46  ;468.234.468.899.999,00;-74.165.817.683;0:06:20;1:08:40;MLI01;CT-08;;;;;;0;;;;;;;2;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes, 5 de junio de 2020;KR 8    20    0 SUR ;4.573.150.398,00;-74.094.028.459;0:06:32;1:53:14;ME-41;;;;;;;0;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;2;;;;2;;;;;;;;;;;;;;;
viernes, 5 de junio de 2020;CL 69A    72    75  ;4.686.805,00;-74.101.040;0:07:04;2:46:23;ME-16;CT-04;;;;;;0;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes, 5 de junio de 2020;CL 22D    120    60  ;4.690.389,00;-74.152.130;0:01:37;3:44:06;MLI01;CT-08;;;;;;0;;;;;;2;;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;;;1;;;;;;;;;;;;;;
viernes, 5 de junio de 2020;CL 128    86B    14  ;4.719.352,00;-74.085.753;0:21:46;2:01:46;ME-06;;;;;;;0;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
viernes, 5 de junio de 2020;AK 45    153    1  ;4.742.723,00;-74.047.390;0:05:08;0:48:35;ME-20;CT-05;X-40;;;;;0;;;;;;1;1;10;;12;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.5 TAXI;;;1.2.1.13 SUPERFICIES CALIENTES;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
sábado, 6 de junio de 2020;KR 27    3    1  ;460.157.401.399.999,00;-74.097.807.029;0:05:16;0:46:22;ME-21;UR-01;;;;;;0;;;;;;1;1;6;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.4 VEHÍCULO DE TRANSPORTE MASIVO;1.2.4.4 SITP - BUS;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes, 8 de junio de 2020;CL 10    16    74  ;4.602.971.744,00;-74.084.379.233;0:04:29;5:41:07;ME-21;UR-01;CT-11;MA-02;;;;0;;;;;;1;2;10;;13;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;2;1;;;2;1;;;;;;;;;;;;;;
lunes, 8 de junio de 2020;KR 102    154    30  ;4.754.133.835,00;-74.089.704.355;0:05:48;1:59:10;ME-06;;;;;;;0;;;;;;1;;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;1;;;;1;;;;;;;;;;;;;;;
lunes, 8 de junio de 2020;CL 55    76    55  ;467.711.468.200.002,00;-7.410.917.998;0:08:33;2:42:19;ME-29;CT-04;X-33;;;;;0;;;;;1;1;1;5;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.12 SUPERFICIES CALIENTES;ACCIDENTAL;3;2;;;3;2;;;;;;;1;2;;;;;;
martes, 9 de junio de 2020;CL 63 BIS   70A    0  ;4.671.195,00;-74.100.595;0:09:08;0:46:27;ME-29;CT-04;;;;;;0;;;;;;;1;6;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.3.3 OTRAS, CUAL, DESCRIBALA;PROVOCADA;1;;;;1;;;;;;;;;;;;;;;
martes, 9 de junio de 2020;KR 51    66A    25  ;4.663.565.538,00;-7.407.856.727;0:16:04;1:38:03;CT-04;ME-29;;;;;;0;;;;;;1;;5;;6;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 9 de junio de 2020;KR 29    68    38  ;4.662.540.772,00;-74.074.269.917;0:01:54;1:00:50;ME-29;CT-04;;;;;;0;;;;;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.17 SERVICIOS AUTOMOTRICES Y DE VENTAS DE COMBUSTIBLE;1.1.17.4 TALLERES DE MECÁNICA Y ELECTROMECANICA;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 9 de junio de 2020;CL 126C    102    5  ;472.690.871.999.998,00;-74.100.833.361;0:11:57;2:31:20;ME-06;;;;;;;0;;;;;;;1;1;;2;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;1200;5000;1.1.2.1 NATURAL, CUAL, DESCRIBALA;NATURAL;;;;;;;;;;;;;;;;;;;;
martes, 9 de junio de 2020;KR 7    165      ;4.741.245,00;-74.021.172;0:16:40;4:13:12;CT-10;;;;;;;0;;;;;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.1 VEGETACIÓN NATIVA;;;;;100;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes, 9 de junio de 2020;KR 87A    145    50  ;4.738.039.974,00;-74.083.533.365;0:03:56;1:20:32;ME-06;;;;;;;0;;;;;;;1;3;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.3 CHISPAS ELECTRICAS;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
martes, 9 de junio de 2020;CL 35C   SUR 26C    48  ;458.599.591.900.003,00;-74.120.860.001;0:13:39;1:03:28;ME-44;X-32;;;;;;0;;;;;;1;1;4;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;1;3;;1;1;3;;;;;;;;;;;;;
martes, 9 de junio de 2020;CL 76B BIS  SUR 16F    30  ;4.537.578,00;-74.134.096;0:08:13;1:13:13;ME-35;;;;;;;0;;;;;;1;;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;1;;;1;1;;;;;;;;;;;;;;
miércoles, 10 de junio de 2020;AC 100    8      ;4.680.543,00;-74.039.056;0:08:00;0:45:00;ME-03;;;;;;;0;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.4 VEHÍCULO DE TRANSPORTE MASIVO;1.2.4.4 SITP - BUS;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
miércoles, 10 de junio de 2020;KR 11    5      ;4.594.745,00;-74.082.559;0:02:00;3:33:00;ME-21;MA-02;CT-11;X-43;;;;0;;;;;;1;2;9;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;6;6;;;6;6;;;;;;;;;;;;;;
jueves, 11 de junio de 2020;KR 27 52F SUR;4.578.778,00;-74.136.575;0:05:30;0:50:28;ME-35;;;;;;;0;;;;;;1;;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves, 11 de junio de 2020;CL 67 118B 1;4.713.927,00;-74.137.827;0:07:18;0:37:44;ME-48;CT-09;;;;;;0;;;;;;1;1;4;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.13.4 RESTAURANTES;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;2;;;;2;;;;;;;;;;;;;;
jueves, 11 de junio de 2020;AK 30 45;4.634.744,00;-74.079.326;0:09:00;1:58:00;ME-03;ME-45;;;;;;0;;;;;;1;1;7;;9;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.1 BUS;;;1.2.1.11  LLAMA ABIERTA;PROVOCADA;1;;;;1;;;;;;;;;;;;;;;
jueves, 11 de junio de 2020;TV 13A BIS 32C 8 SUR;457.360.257.699.997,00;-74.113.321.325;0:08:25;1:03:55;ME-44;;;;;;;0;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.4 VEHÍCULO DE TRANSPORTE MASIVO;1.2.4.4 SITP - BUS;;;1.2.1.6 FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes, 15 de junio de 2020;KR 83    65A    57 SUR ;461.483.459.900.001,00;-74.191.378.641;0:11:53;1:01:51;ME-27;;;;;;;0;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;PROVOCADA;1;1;;;1;1;;;;;;;;;;;;;;
lunes, 15 de junio de 2020;DG 66   SUR 19B    19  ;456.001.575.200.003,00;-74.147.310.408;0:09:31;1:27:31;ME-36;;;;;;;0;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;500;2000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;;;;
martes, 16 de junio de 2020;CL 2    93B    30  ;4.648.403,00;-74.165.969;0:07:38;1:06:12;ME-46;CT-06;;;;;;0;;;;;;;1;6;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.8 TRICICLO;;;1.2.3.3 OTRAS, CUAL, DESCRIBALA;PROVOCADA;;;;;;;;;;;;;;;;;;;;
miércoles, 17 de junio de 2020;KR 14    50    1 SUR ;456.772.742.999.999,00;-74.126.464.265;0:06:43;1:38:43;ME-36;;;;;;;0;;;;;;;;4;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
jueves, 18 de junio de 2020;TV 13K    45F    4 SUR ;457.001.951.400.002,00;-74.123.328.375;0:08:55;0:46:56;ME-30;;;;;;;0;;;;;;;1;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.11 REACCION QUIMICA EXOTERMICA;ACCIDENTAL;3;1;1;;3;1;1;;;;;;;;;;;;;
sábado, 20 de junio de 2020;CL 76 BIS  SUR 13F    78 ESTE ;451.380.251.500.001,00;-74.091.153.475;0:12:54;2:10:08;ME-31;;;;;;;0;;;;;;;2;3;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;1;;;1;1;;;;;;;;1;;;;;;
sábado, 20 de junio de 2020;KR 63    22    31  ;464.256.210.899.998,00;-74.106.731.144;0:06:23;1:28:19;MM-01;ME-34;X-39;;;;;0;;;;;;1;2;8;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
sábado, 20 de junio de 2020;CL 46B   SUR 81C    43  ;4.622.381,00;-74.170.060;0:04:54;0:55:14;ME-22;CT-06;MA-04;X-29;;;;0;;;;;1;1;1;9;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
sábado, 20 de junio de 2020;CL 71   SUR 13A    4 ESTE ;4.522.507,00;-74.091.065;0:13:35;1:25:16;ME-41;;;;;;;0;;;;;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.2 CAMIONETA;;;1.2.1.11 LLAMA ABIERTA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
sábado, 20 de junio de 2020;KR 19    70P    32  ;454.580.623.300.001,00;-7.415.231.791;0:11:03;1:51:37;ME-36;X-47;;;;;;0;;;;;;1;1;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.16 SERVICIOS TÉCNICOS ESPECIALIZADOS;1.1.16.4 CARPINTERIA METALICA Y DE MADERA;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;;;1;;;;;;;;;;;;;;;
lunes, 22 de junio de 2020;KR 38    27B    28 SUR ;459.811.361.099.997,00;-74.116.821.089;0:03:38;0:42:38;X-35;CT-12;;;;;;0;;;;;;1;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;1;3;3;;3;1;3;;;;;;;;;;;;;
