FECHA DEL;DIRECCIÓN;Latitud;Longitud;Tiempo de;Tiempo tot;RECURSOS;RECURSOS2;RECURSOS3;RECURSOS4;RECURSOS5;RECURSOS6;RECURSOS7;TOTAL RECU;J1;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE S;SUBCLASE D;TIPO SUBCL;USO DE LA;CLASE DE U;SUBCLASE_1;CLASE DE V;SUBCLASE_2;ÁREA AFEC;ÁREA EXPU;ORIGEN DE;CAUSAS;Población;Poblaci�_1;Poblaci�_2;Poblaci�_3;Poblaci�_4;Poblaci�_5;Poblaci�_6;Poblaci�_7;Rescatados;Rescatad_1;Rescatad_2;Rescatad_3;Heridos Ho;Heridos Mu;Heridos Ni;Heridos _1;Sin signos;Sin sign_1;Sin sign_2;Sin sign_3;NVA CLASIF;NAME CLAS
"viernes, 30 de octubre de 2020";KR 69P    67   54;"4.678743000000000";"-74.094413000000003";0:08:04;1:45:21;MLI02;;;;;;;"1";;;;;;;"1";"3";;"4";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.3.1 LLAMA ABIERTA;PROVOCADA;"1";"1";;;"1";"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"sábado, 31 de octubre de 2020";TV 73    11B   23;"4.645981000000000";"-74.136142000000007";0:14:46;1:03:17;ME-22;;;;;;;"1";;;;;;;"1";"3";;"4";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"sábado, 31 de octubre de 2020";AC 183    9   0;"4.760294000000000";"-74.032278000000005";0:13:13;1:24:48;ME-42;;;;;;;"1";;;;;;;"1";"5";;"6";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.2 CAMIONETA;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"sábado, 31 de octubre de 2020";CL 68G BIS  SUR 49D   70;"4.577559880000000";"-74.160109570000003";0:08:14;1:10:59;ME-40;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.3.2  REACCION QUIMICA EXOTERMICA;PROVOCADA;;"1";;;;"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"lunes, 1 de julio de 2019";AK 45    127 60;"4.708409377000000";"-74.053125440000002";0:09:00;0:51:00;ME-42;;;;;;;"1";;;;;;;"1";"3";;"4";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.4 VEHÍCULO DE TRANSPORTE MASIVO;1.2.4.4 SITP - BUS;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"martes, 2 de julio de 2019";CL 137 BIS   125B 11;"4.743532164000000";"-74.107516980000000";0:10:00;1:06:00;ME-32;;;;;;;"1";;;;;;"1";;"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";"1";;;"1";"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"martes, 2 de julio de 2019";KR 69J    72 46;"4.683068359000000";"-74.089975010000003";0:09:00;1:05:00;ME-44;;;;;;;"1";;;;;;;"1";"3";;"4";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.10  FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"martes, 2 de julio de 2019";TV 35    32B 66 SUR;"4.593792784000000";"-74.120611260000004";0:06:00;0:34:00;CT-2;X-32;;;;;;"2";;;;;;"1";"1";"5";;"7";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"miércoles, 3 de julio de 2019";AK 45    153;"4.738358236000000";"-74.049060819999994";0:05:00;3:08:00;ME-20;;;;;;;"1";;;;;;;"1";"3";;"4";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.5 TAXI;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"miércoles, 3 de julio de 2019";TV 6   ESTE 37C  SUR;"4.552935087000000";"-74.090565319999996";0:01:00;0:25:00;CT-11;;;;;;;"1";;;;;;"1";;"2";;"3";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"jueves, 4 de julio de 2019";CL 127B BIS   19 36;"4.709362711000000";"-74.048966899999996";0:14:00;1:10:00;ME-42;CT-10;;;;;;"2";;;;;;"1";"1";"6";;"8";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;"1";"1";;;"1";"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"viernes, 5 de julio de 2019";KR 69 BIS   36  SUR;"4.611304953000000";"-74.113049529999998";0:10:00;0:52:00;ME-46;CT-6;;;;;;"2";;;;;;;"2";"5";;"7";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;;;1.1.1.7  FALLA EN APARATO ELECTRICO;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.4.2;1.4.2 Centros multimodales
"viernes, 5 de julio de 2019";KR 30    8;"4.608599541000000";"-74.096041819999996";0:04:00;0:40:00;CT-1;UR-01;;;;;;"2";;;;;;"1";;"6";;"7";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"viernes, 5 de julio de 2019";CL 42C   SUR 82A 19;"4.627968451000000";"-74.168137520000002";0:10:00;0:58:00;ME-46;CT-6;;;;;;"2";;;;;;;"3";"5";;"8";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;"2";;;;"2";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"sábado, 6 de julio de 2019";CL 22A BIS A  92 20;"4.670174123000000";"-74.132687509999997";0:10:00;2:14:00;ME-43;CT-8;;;;;;"2";;;;;;"1";"1";"7";;"9";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"sábado, 6 de julio de 2019";KR 123    13 21;"4.677805029000000";"-74.172512630000000";0:11:00;23:58:00;CT-8;ME-43;X-42;;;;;"3";;;;;;"2";"1";"8";;"11";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"2";;;;"2";;;;;;;;;;;;;;;;"1.5";"1.5 Sistema de almacenamiento, tanques y/0 contenedores"
"sábado, 6 de julio de 2019";KR 87H    56F 40 SUR;"4.625720079000000";"-74.186821280000004";0:10:00;1:31:00;ME-6;;;;;;;"1";;;;;;;"1";"3";;"4";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.16 SERVICIOS TÉCNICOS ESPECIALIZADOS;1.1.16.4 CARPINTERIA METALICA Y DE MADERA;;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"domingo, 7 de julio de 2019";KR 78A 80 81 SUR;"4.611510199000000";"-74.209524569999999";0:09:00;3:14:00;ME-6;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"3";;;;"3";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"lunes, 8 de julio de 2019";CL 45 BIS  SUR 82C 25;"4.626587525000000";"-74.171474020000005";0:10:00;0:42:00;ME-46;CT-6;;;;;;"2";;;;;;;"2";;;"2";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;"1";;;;"1";;;;;;;;;;;;;;;;"1.2";1.2 Estructuras de mediana altura
"lunes, 8 de julio de 2019";CL 78C    107;"4.714213507000000";"-74.117905030000003";0:23:00;0:56:00;ME-43;CT-8;UT-01;;;;;"3";;;;;;"1";"2";"6";;"9";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.5 TAXI;;;1.2.4.1 INDETERMINADA;INDETERMINADA;"2";;;;"2";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"miércoles, 10 de julio de 2019";CL 49F SUR 11D 32;"4.561774091000000";"-74.121182880000006";0:11:00;0:49:00;ME-40;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.3 VEHÍCULO DE CARGA;1.2.3.1 CAMIÓN;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;"2";;;;"2";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"miércoles, 10 de julio de 2019";CL 35C    26H 32 SUR;"4.629575512000000";"-74.087567820000004";0:06:00;3:30:00;ME-27;;;;;;;"1";;;;;;"1";;"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;;;1.1.1.3  CHISPAS ELECTRICAS;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;"1.5";"1.5 Sistema de almacenamiento, tanques y/0 contenedores"
"miércoles, 10 de julio de 2019";CL 189    8A 5;"4.765825376000000";"-74.029427299999995";0:11:00;1:44:00;ME-42;;;;;;;"1";;;;;;"1";;"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"jueves, 11 de julio de 2019";TV 35    22  SUR;"4.595599707000000";"-74.114043039999999";0:04:00;0:56:00;ME-27;CT-2;;;;;;"2";;;;;;;"1";"6";;"7";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;;;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"jueves, 11 de julio de 2019";CL 33B   SUR 16A 49;"4.573862277000000";"-74.115644029999999";0:12:00;2:02:00;ME-27;CT-2;X-32;;;;;"3";;;;;;"1";"1";"5";;"7";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;"2";;"1";;"2";;"1";;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"viernes, 12 de julio de 2019";CL 79    111C 31;"4.717644506000000";"-74.119824550000004";0:10:15;4:19:02;ME-48;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"viernes, 12 de julio de 2019";KR 14C    76B 7 SUR IN 1;"4.511488060000000";"-74.116968130000004";0:00:57;0:28:05;ME-4;;;;;;;"1";;;;;;"1";;"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"viernes, 12 de julio de 2019";CL 164A    4 75;"4.739533011000000";"-74.021281680000001";0:07:00;2:56:00;ME-42;R-17;;;;;;"2";;;;;;"1";"1";"6";;"8";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;"1";;;;"1";;;;;;;;;;;;;;;;1.1.3;1.1.3 Estructuras Residenciales No Formales
"sábado, 13 de julio de 2019";CL 1    24C 12;"4.594834533000000";"-74.098126160000007";0:09:00;0:42:00;ME-27;CT-2;;;;;;"2";;;;;;;"1";"6";;"7";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"lunes, 15 de julio de 2019";CL 75    89B 9;"4.701016731000000";"-74.106824630000006";0:13:00;2:33:00;ME-48;;;;;;;"1";;;;;;;"2";"2";;"4";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;"1";"1";;;"1";"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"lunes, 15 de julio de 2019";DG 42   SUR 34B 17;"4.588015103000000";"-74.127969129999997";0:10:00;1:27:00;ME-5;;;;;;;"1";;;;;;"1";"1";"2";;"4";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.3  CHISPAS ELECTRICAS;ACCIDENTAL;;"1";;"1";;"1";;"1";;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"lunes, 15 de julio de 2019";CL 49    13 88;"4.636452128000000";"-74.066621229999996";0:04:00;1:03:00;ME-45;ME-37;;;;;;"2";;;;;;;"5";"5";;"10";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.2 COMERCIO ZONAL;1.1.4.2.1 ALMACENES;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;1.4.1;1.4.1 Grandes superficies
"martes, 16 de julio de 2019";KR 8    15 8 SUR;"4.577881890000000";"-74.090204420000006";0:09:00;5:45:00;ME-39;;;;;;;"1";;;;;;"1";;"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.8  FALLA EN APARATO ELECTRONICO;ACCIDENTAL;"1";"1";;;"1";"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"martes, 16 de julio de 2019";KR 78D    13 34;"4.649651655000000";"-74.134029400000003";0:09:00;1:48:00;ME-46;CT-6;;;;;;"2";;;;;;;"2";"4";;"6";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;"4.3";4.3 Redes urbanas de gas
"martes, 16 de julio de 2019";KR 94    87 40 SUR;"4.623884160000000";"-74.212923439999997";0:16:00;1:56:00;ME-6;;;;;;;"1";;;;;;;"1";"3";;"4";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;"2";;;;"2";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"martes, 16 de julio de 2019";KR 19    45 23;"4.633574780000000";"-74.071963609999997";0:06:00;0:52:00;MA-2;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.4 VEHÍCULO DE TRANSPORTE MASIVO;1.2.4.4 SITP - BUS;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"miércoles, 17 de julio de 2019";KR 97C    41 31 SUR;"4.646313618000000";"-74.175913539999996";0:13:00;1:30:00;ME-46;MA-04;;;;;;"2";;;;;;;"3";"8";;"11";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.3.1  LLAMA ABIERTA;PROVOCADA;"1";"1";;;"1";"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"jueves, 18 de julio de 2019";CL 17    95;"4.666672251000000";"-74.138613019999994";0:05:00;0:43:00;ME-43;;;;;;;"1";;;;;;"1";;"4";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.5 TAXI;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"viernes, 19 de julio de 2019";KR 151 BIS   138 41;"4.746471234000000";"-74.122344450000000";0:18:00;2:43:00;ME-32;X-13;;;;;;"2";;;;;"1";;;"6";;"7";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"viernes, 19 de julio de 2019";CL 63   SUR 19D 12;"4.561629492000000";"-74.144085099999998";0:02:00;0:42:00;X-47;ME-3;;;;;;"2";;;;;"1";"1";"1";"4";;"7";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;"1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS  ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros)";;;;;"1.1.3.3  OTRAS, CUAL, DESCRIBALA";PROVOCADA;"1";;;;"1";;;;;;;;;;;;;;;;1.4.2;1.4.2 Centros multimodales
"sábado, 20 de julio de 2019";CL 24A    80B 16;"4.667436242000000";"-74.120181599999995";0:09:00;1:03:00;ME-43;CT-8;;;;;;"2";;;;;;"2";;"6";;"8";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"sábado, 20 de julio de 2019";KR 7    12;"4.599219563000000";"-74.074678419999998";0:06:00;1:27:00;MA-2;CT-1;;;;;;"2";;;;;;"1";"1";"6";;"8";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.7 MOTOTRICICLO;;;1.2.1.11  LLAMA ABIERTA;ACCIDENTAL;"2";;;;"2";;;;;;;;"1";;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"sábado, 20 de julio de 2019";KR 68    2;"4.622209677000000";"-74.125921959999999";0:09:00;1:05:00;ME-46;X-29;;;;;;"2";;;;;;"1";"1";"6";;"8";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.10  FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"lunes, 22 de julio de 2019";KR 23 2B 16;"4.598343491000000";"-74.094053110000004";0:08:00;0:38:00;UR-01;;;;;;;"1";;;;;;"1";;"3";;"4";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.5 TAXI;;;1.2.1.10  FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"lunes, 22 de julio de 2019";CL 64 93 11;"4.689380834000000";"-74.117726770000004";0:13:00;1:36:00;ME-48;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"30";"75";;;"30";"75";;;;;;;;;;;;;;;"1.5";"1.5 Sistema de almacenamiento, tanques y/0 contenedores"
"lunes, 22 de julio de 2019";KR 3B 6A 30 SUR;"4.580243965000000";"-74.082076889999996";0:09:00;4:30:00;X-30;ME-38;;;;;;"2";;;;;"1";;;"1";;"2";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";"1";"1";;"1";"1";"1";;"1";"1";"1";;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"lunes, 22 de julio de 2019";KR 77Y BIS 45 16 SUR;"4.610571922000000";"-74.162379659999999";0:08:00;0:39:00;CT-6;X-26;;;;;;"2";;;;;;;"3";"1";;"4";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.3 CHISPAS ELECTRICAS;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"martes, 23 de julio de 2019";KR 128    137 11;"4.744855894000000";"-74.110527419999997";0:10:22;1:40:07;ME-32;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"martes, 23 de julio de 2019";KR 116    22J 40;"4.688831027000000";"-74.147580880000007";0:06:00;1:35:00;CT-8;ME-43;X-42;;;;;"3";;;;;"1";"1";"1";"7";;"10";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;;;1.1.1.9  FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;"1.5";"1.5 Sistema de almacenamiento, tanques y/0 contenedores"
"miércoles, 24 de julio de 2019";CL 52B BIS 85 37;"4.678272090000000";"-74.113369890000001";0:16:00;1:49:00;ME-48;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;"2";;;;"2";;;;;;;;;;;;;;;"1.2";1.2 Estructuras de mediana altura
"jueves, 25 de julio de 2019";KR 49B    168A 23;"4.750439896000000";"-74.050042599999998";0:05:00;0:42:00;ME-20;X-40;;;;;;"2";;;;;;"1";"2";"3";;"6";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.17 SERVICIOS AUTOMOTRICES Y DE VENTAS DE COMBUSTIBLE;1.1.17.4 TALLERES DE MECÁNICA Y ELECTROMECANICA;;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
